商品コード,SKUID,商品名,グループ,部門,カテゴリ,サブカテ,is_selected
4901525383035 ,14901525383032 ,牛乳石鹸共進社 カウブランド 無添加 せっけん 100g×3個,384,243,6,1,1
4901525958103 ,14901525958100 ,牛乳石鹸共進社 カウブランド 無添加うるおい洗顔 110g,381,310,3,1,1
4901577031083 ,14901577031080 ,キユーピー ハーフ 400g,211,3,9,4,1
4901577041037 ,14901577041034 ,キユーピー やさしい献立 煮込みハンバーグ 100g,382,309,6,2,1
4901577041051 ,14901577041058 ,キユーピー やさしい献立 貝柱のマカロニグラタン 100g,382,309,6,2,1
4901577041099 ,14901577041096 ,キユーピー やさしい献立 おじや 親子丼風 160g,382,309,6,2,1
4901577041112 ,14901577041119 ,キユーピー やさしい献立 おじや 鮭大根 160g,382,309,6,2,1
4901577041129 ,14901577041126 ,キユーピー やさしい献立 おじや 牛すきやき 160g,382,309,6,2,1
4901577041143 ,14901577041140 ,キユーピー やさしい献立 けんちんうどん 120g,382,309,6,1,1
4901577041150 ,14901577041157 ,キユーピー やさしい献立 鮭と野菜のかきたま 100g,382,309,6,1,1
4901577041167 ,14901577041164 ,キユーピー やさしい献立 すきやき 100g,382,309,6,2,1
4901577041174 ,14901577041171 ,キユーピー やさしい献立 貝柱の彩りかきたま 100g,382,309,6,2,1
4901577041181 ,14901577041188 ,キユーピー やさしい献立 海老と貝柱のクリーム煮 100g,382,309,6,2,1
4901577041204 ,14901577041201 ,キユーピー やさしい献立 鶏と野菜のシチュー  100g,382,309,6,2,1
4901577041297 ,14901577041294 ,キユーピー やさしい献立 やわらかおじや 鶏とたまご 150g,382,309,6,2,1
4901577042058 ,14901577042055 ,キユーピー テイスティドレッシング黒酢たまねぎ 210ml,211,3,9,6,1
4901577042140 ,14901577042147 ,キユーピー ディフェ 210g（特定保健用食品）,211,3,9,4,1
4901577046261 ,14901577046268 ,キユーピー 深煎りごまドレッシング 380ml,211,3,9,6,1
4901577051098 ,14901577051095 ,キユーピー やさしい献立 肉じゃが 100g,382,309,6,1,1
4901577056789 ,14901577056786 ,キユーピー やさしい献立 なめらかごはん 150g,382,309,6,1,1
4901577063046 ,14901577063043 ,キユーピー やさしい献立 とろみファイン 1.5g×50本,382,309,6,79,1
4901577073397 ,14901577073394 ,キユーピー イタリアンドレッシング 380ml,211,3,9,6,1
4901577085994 ,14901577085991 ,キユーピー やさしい献立 たまごと野菜の雑炊 100g,382,309,6,1,1
4901577086007 ,14901577086004 ,キユーピー やさしい献立 鶏ときのこの雑炊 100g,382,309,6,1,1
4901577211768 ,14901577211765 ,キユーピー サラダクラブ うずら卵水煮 6個入,211,5,2,1,1
4901577337390 ,14901577337397 ,キユーピー サラダクラブ ミックスビーンズ 50g,211,5,2,1,1
4901609005440 ,14901609005447 ,ジョンソン スクラビングバブル 超強力トイレクリーナー 400g,384,304,3,3,1
4901609009516 ,14901609009513 ,ジョンソン カビキラー 本体 400g,384,304,3,2,1
4901609015371 ,14901609015378 ,ジョンソン グレード 消臭センサー＆スプレー ロマンティックフローラル つけかえ用 18ml×2個,384,304,5,1,1
4901616216266 ,14901616216263 ,サンスター Ora2me（オーラツーミー）歯ブラシ スパイラルキャッチ ふつう 1本,384,244,1,2,1
4901616217409 ,14901616217406 ,サンスター G・U・M（ガム）ウェルプラスハブラシ ＃226【3列コンパクトヘッド】ふつう 1本,384,244,1,2,1
4901620147129 ,14901620147126 ,日清シスコ クリスプチョコ 8個入,211,1,1,2,1
4901620300852 ,14901620300859 ,日清シスコ ココナッツサブレ 発酵バター 16枚入,211,1,1,1,1
4901626020662 ,14901626020669 ,三幸製菓 三幸のサラダせん 16枚入,211,1,3,1,1
4901626023427 ,14901626023424 ,三幸製菓 ぱりんこ のり塩味 30枚入,211,1,3,1,1
4901627102329 ,14901627102326 ,サンナップ さとうきびのお皿仕切付き 小 4枚,384,303,7,1,1
4901670106541 ,14901670106548 ,旭化成ホームプロダクツ ズビズバ 水だけでもOK！アクリルスポンジ とんがり 1個,384,303,2,1,1
4901670116106 ,14901670116103 ,旭化成ホームプロダクツ ジップロック イージージッパー M 10枚入,384,303,3,4,1
4901670116144 ,14901670116141 ,旭化成ホームプロダクツ ジップロック フリーザーバッグ L 12枚,384,303,3,4,1
4901696541852 ,14901696541859 ,ロゼット 洗顔パスタ ガスールブライト 120g,381,310,3,1,1
4901696541890 ,14901696541897 ,ロゼット 洗顔パスタ 白泥 120g,381,310,3,1,1
4901730021906 ,14901730021903 ,ジョンソン・エンド・ジョンソン バンドエイド キズパワーパッド ふつうサイズ 10枚,382,618,2,1,1
4901730160476 ,14901730160473 ,ジョンソン・エンド・ジョンソン 薬用リステリン トータルケア プラス 1000ml,384,244,1,8,1
4901730210126 ,14901730210123 ,ジョンソン・エンド・ジョンソン ニュートロジーナ ノルウェー フォーミュラ インテンスリペア CICA ボディエマルジョン 250ml,381,381,4,4,1
4901734000280 ,14901734000287 ,サンヨー食品 サッポロ一番塩らーめん 5食パック,211,5,10,1,1
4901734044017 ,14901734044014 ,サンヨー食品 サッポロ一番 ミニどんぶりバラエティーパック 4食入,211,5,8,7,1
4901750809089 ,14901750809086 ,日本製紙クレシア ポイズ さらさら素肌 吸水ナプキン 安心の中量用 12枚,384,244,5,8,1
4901772015109 ,14901772015106 ,ショウワノート ジャポニカ学習帳 漢字練習帳（150字）B5,327,240,17,4,1
4901777185333 ,14901777185330 ,サントリー 金麦 350ml×6,214,274,63,1,1
4901777212008 ,14901777212005 ,サントリー トリスハイボール 350ml,214,9,5,2,1
4901777214590 ,14901777214597 ,サントリー ほろよい アイスティーサワー 350ml,214,9,5,2,1
4901777222212 ,14901777222219 ,サントリー のんある気分（カシスオレンジテイスト）350ml（ノンアルコール）,214,9,91,3,1
4901777232310 ,14901777232317 ,サントリーフーズ C．C．レモン 500ml,211,74,1,4,1
4901777232518 ,14901777232515 ,サントリー のんある気分（グレープフルーツサワーテイスト）350ml,214,9,91,3,1
4901777235533 ,14901777235530 ,サントリーフーズ 胡麻麦茶 350ml（特定保健用食品）,211,74,3,5,1
4901777283893 ,14901777283890 ,サントリー ジム ビーム 700ml,214,9,3,5,1
4901777284111 ,14901777284118 ,サントリーフーズ なっちゃんりんご  280ml,211,74,3,1,1
4901777293670 ,14901777293677 ,サントリー －196℃ストロングゼロ（ビターレモン）500ml,214,9,5,2,1
4901777300446 ,14901777300443 ,サントリーフーズ 伊右衛門 600ml,211,74,1,6,1
4901777349070 ,14901777349077 ,サントリー 角ハイボール缶（濃いめ）350ml,214,9,5,2,1
4901777377141 ,14901777377148 ,サントリーフーズ 伊右衛門 濃い味 600ml,211,74,3,5,1
4901777377486 ,14901777377483 ,サントリー CRAFT－196℃ひきたつりんご 350ml,214,9,5,2,1
4901777385467 ,14901777385464 ,サントリー あしたを想うオールフリー 350ml×6,214,274,89,89,1
4901777386365 ,14901777386362 ,サントリー ほろよいフルーツサングリア 350ml,214,9,5,2,1
4901777393905 ,14901777393902 ,サントリー こだわり酒場のタコハイ 500ml,214,9,5,2,1
4901790007018 ,14901790007015 ,シマダヤ 健美麺本うどん糖質40％カット 180g,221,83,1,2,1
4901790009739 ,14901790009736 ,シマダヤ 流水麺国産小麦粉使用うどん 2人前 420g,221,83,1,2,1
4901792038089 ,14901792038086 ,ショーワグローブ ナイスハンド さらっとタッチ Mサイズ 1双,384,303,2,5,1
4901797006014 ,14901797006011 ,シャボン玉石けん 化粧石けん シャボン玉浴用 100g×3個,384,243,6,3,1
4901810022540 ,14901810022547 ,トップバリュ 粉寒天 4g×10P,211,4,4,1,1
4901810137367 ,14901810137364 ,トップバリュ いりごま 白 60g,211,4,8,2,1
4901810137381 ,14901810137388 ,トップバリュ いりごま 黒 60g,211,4,8,2,1
4901810142477 ,14901810142474 ,トップバリュ 天然だしパック かつお味 16袋入,211,3,6,2,1
4901810161577 ,14901810161574 ,トップバリュ 水切りゴミ袋 不織布タイプ 排水口用 30枚入,384,303,2,11,1
4901810197125 ,14901810197122 ,トップバリュ グリーンアイ 有機きな粉 110g,211,4,4,2,1
4901810652129 ,14901810652126 ,トップバリュベストプライス ビニール手袋 中厚手 M 1双,384,303,2,5,1
4901810675579 ,14901810675576 ,トップバリュ アイロン用スプレーのり 詰替 350ml,384,304,1,5,1
4901810692156 ,14901810692153 ,トップバリュ インスタントカップコーヒー 5カップ,211,2,4,1,1
4901810702367 ,14901810702364 ,トップバリュ フェイス用カミソリ L型 3本入,381,381,2,11,1
4901810897278 ,14901810897275 ,トップバリュ チョコクリーム 140g,211,2,2,1,1
4901810974542 ,14901810974549 ,トップバリュベストプライス大盛りごはん 300g,211,5,4,1,1
4901810982806 ,14901810982803 ,トップバリュ 小盛りごはん 新潟県産コシヒカリ ツインパック 600g（150g×4）,211,5,4,1,1
4901810986774 ,14901810986771 ,トップバリュ 瀬戸内産おにぎりのり 15枚,211,5,6,3,1
4901872464128 ,14901872464125 ,ファイントゥデイ エージーデオ24 パウダースプレー（無香性）LL 180g,381,381,2,3,1
4901872466108 ,14901872466105 ,ファイントゥデイ TSUBAKI（ツバキ）プレミアムモイスト＆リペア ヘアコンディショナー つめかえ用 660ml,384,243,1,7,1
4901872466177 ,14901872466174 ,ファイントゥデイ TSUBAKI（ツバキ）プレミアムボリューム＆リペア シャンプー つめかえ用 660ml,384,243,1,7,1
4901872466269 ,14901872466266 ,ファイントゥデイ TSUBAKI（ツバキ）プレミアムボリューム＆リペア ヘアコンディショナー つめかえ用 660ml,384,243,1,7,1
4901872864195 ,14901872864192 ,ファイントゥデイ 尿素10％クリーム（ジャー）100g,381,381,4,2,1
4901872883172 ,14901872883179 ,ファイントゥデイ 尿素10％クリーム（チューブ）60g,381,381,4,2,1
4901901647522 ,14901901647529 ,マルハニチロ フルティシエ ちょっと贅沢 みかん 190g,221,18,1,2,1
4901901647744 ,14901901647741 ,マルハニチロ フルティシエ 贅沢果汁 シャインマスカットピューレー仕立て ナタデココ入り 190g,221,18,1,2,1
4901939305708 ,14901939305705 ,東京カリント それいけ！アンパンマン おやさいかりんとう 30g,211,1,6,1,1
4901940041312 ,14901940041319 ,東ハト ハーベスト 香ばしセサミ 8包入,211,1,1,1,1
4901940041329 ,14901940041326 ,東ハト ハーベスト バタートースト 32枚,211,1,1,1,1
4901940114054 ,14901940114051 ,東ハト ポテコうましお味 70g,211,1,2,2,1
4901940340279 ,14901940340276 ,東ハト オールレーズン 12枚入,211,1,1,1,1
4901940360192 ,14901940360199 ,東ハト ソルティ4種のナッツ 8枚入,211,1,1,1,1
4901987254096 ,14901987254093 ,東洋アルミエコープロダクツ パッと貼るだけ ホコリとりフィルター 換気扇用 15cmタイプ 6枚,384,303,2,79,1
4901990345804 ,14901990345801 ,マルちゃん 焼そば お好みソース 3人前 135g×3,221,83,1,6,1
4901990345880 ,14901990345887 ,マルちゃん 北の味わいガラ炊き味噌 110g×2,221,83,1,7,1
4901990346788 ,14901990346785 ,マルちゃん 稲庭風細うどん 540g,221,83,1,2,1
4901990372343 ,14901990372340 ,東洋水産 マルちゃん麺づくり 鶏ガラ醤油 97g,211,5,8,3,1
4901990372404 ,14901990372401 ,東洋水産 マルちゃん麺づくり 鶏だし塩 87g,211,5,8,3,1
4901990546157 ,14901990546154 ,マルちゃん 焼うどん しょうゆ味 200g×2,221,83,1,6,1
4901990702171 ,14901990702178 ,マルちゃん ライスバーガー 焼肉 120g,221,24,1,2,1
4902087155122 ,14902087155129 ,タマノイ酢 はちみつ黒酢ダイエット 125ml,221,20,2,8,1
4902102069359 ,14902102069356 ,コカ・コーラ アクエリアス 500ml,211,74,1,5,1
4902102077354 ,14902102077351 ,コカ・コーラ カナダドライジンジャーエール 500ml,211,74,1,4,1
4902102119443 ,14902102119440 ,コカ・コーラ 爽健美茶 600ml,211,74,1,6,1
4902102139519 ,14902102139516 ,コカ・コーラ カナダドライジンジャーエール 1500ml,211,74,1,4,1
4902102148597 ,14902102148594 ,日本コカ・コーラ い・ろ・は・す天然水 540ml,211,74,2,1,1
4902102150507 ,14902102150504 ,日本コカ・コーラ コスタコーヒー プレミアムブラック 265ml,211,74,1,7,1
4902102150545 ,14902102150542 ,日本コカ・コーラ コスタコーヒー プレミアムラテ 265ml,211,74,1,7,1
4902105001189 ,14902105001186 ,日清食品 チキンラーメンMini 60g,211,5,10,1,1
4902105003381 ,14902105003388 ,日清食品 カップヌードルカレーBIG 120g,211,5,8,4,1
4902105016084 ,14902105016081 ,日清食品 マグヌードル 94g,211,5,10,1,1
4902105103357 ,14902105103354 ,日清食品 お椀で食べる カップヌードル シーフード 3食パック,211,5,10,1,1
4902105106495 ,14902105106492 ,日清食品 お椀で食べるどん兵衛 3食パック,211,5,10,1,1
4902105112595 ,14902105112592 ,日清食品 これ絶対うまいやつ♪ 豚骨醤油ラーメン 3食入,211,5,10,1,1
4902105112687 ,14902105112684 ,日清食品 これ絶対うまいやつ♪ 香味ねぎ塩ラーメン 3食入,211,5,10,1,1
4902105267837 ,14902105267834 ,日清食品 カップヌードル 辛麺 カップ 82g,211,5,8,2,1
4902105268421 ,14902105268428 ,日清食品 日清麺職人 味噌 95g,211,5,8,3,1
4902105271780 ,14902105271787 ,日清食品 カップヌードルPRO チリトマト 79g,211,5,8,2,1
4902105279595 ,14902105279592 ,日清食品 カップヌードル 担担 87g,211,5,8,2,1
4902105948217 ,14902105948214 ,日清食品 炎メシ 辛うまユッケジャン 116g,211,5,4,3,1
4902106271208 ,14902106271205 ,ミツカン 穀物酢 500ml,211,3,4,1,1
4902106612308 ,14902106612305 ,ミツカン サンキスト 100％レモン 500ml,211,3,4,79,1
4902106862710 ,14902106862717 ,ミツカン 金のごまだれ焙煎荒挽き 250ml,211,3,8,3,1
4902110320589 ,14902110320586 ,日清製粉ウェルナ クッキングフラワー詰替 100g,211,4,1,1,1
4902110320879 ,14902110320876 ,日清製粉ウェルナ クッキングフラワーチャック付 300g,211,4,1,1,1
4902110356328 ,14902110356325 ,日清製粉ウェルナ 日清 国内麦小麦粉 700g,211,4,1,1,1
4902110376364 ,14902110376361 ,日清製粉ウェルナ 極み衣の天ぷら粉 300g,211,4,1,1,1
4902110380668 ,14902110380665 ,日清フーズ マ・マー超もち生パスタ 濃厚カルボナーラ 285g,221,24,1,5,1
4902110396836 ,14902110396833 ,日清製粉ウェルナ 滝沢更科信州そば 600g,211,5,12,1,1
4902111362120 ,14902111362127 ,ユニリーバ・ジャパン ドメスト 500ml,384,304,3,3,1
4902112021453 ,14902112021450 ,【ペット用】日本ペットフード コンボ ドッグ やわらかソフト 11歳以上 720g（240g×3袋）,384,247,1,1,1
4902112042298 ,14902112042295 ,【ペット用】日本ペットフード コンボ キャット まぐろ味・かつお節・小魚添え 700g（140g×5袋）,384,247,2,1,1
4902121033850 ,14902121033857 ,トップバリュベストプライス 穀物酢 500ml,211,3,4,1,1
4902121054121 ,14902121054128 ,トップバリュ サニタリーポリ袋 25枚,384,303,2,2,1
4902121113651 ,14902121113658 ,トップバリュ いりごま 白 大 140g,211,4,8,2,1
4902121116423 ,14902121116420 ,トップバリュ グリーンアイ オーガニック はちみつ 340g,211,2,2,2,1
4902121124589 ,14902121124586 ,トップバリュベストプライス ソフトパン粉 320g,211,4,2,1,1
4902121229048 ,14902121229045 ,トップバリュベストプライス 特選丸大豆減塩しょうゆ 450ml,211,3,5,5,1
4902121396450 ,14902121396457 ,トップバリュ 水切りゴミ袋 ストッキングタイプ 兼用 抗菌 30枚,384,303,2,11,1
